PC1,PC2
-0.2364542227316611,-0.48843043876324116
-0.35574220354365177,-0.4992398411512854
-0.2953240183208235,-0.4862007731629557
-0.30881420142153193,-0.49494616693984295
0.03384456145866501,-0.47431322940748183
-0.35673208499866776,-0.4894734433314535
-0.2468733877233109,-0.4802167539841658
-0.34352016429178606,-0.5069631579087612
-0.08943605331697874,-0.4785501701982187
-0.10762713785546968,-0.48703772919730765
2.153409967949379,-0.4558430564009852
-0.28731657304170105,-0.5027871121077091
-0.2653934395931622,-0.4920616573436394
-0.3157945376214497,-0.48149704606401145
-0.20213055805871474,-0.4943427372552024
-0.34573377830951085,-0.481879532828932
-0.23789969930280977,-0.4818691675534036
-0.3063050670390953,-0.4832014118356357
-0.36833933576629674,-0.48431612067500407
-0.3388807636093728,-0.5086546697950474
-0.15940069833367115,-0.49183625592891844
-0.20520053511473113,-0.49065531128015466
-0.33077006812088033,-0.4990162150923256
-0.2880172881687407,-0.4903891401551413
1.298382351352008,-0.46485757288064683
-0.36281337538622127,-0.4844076169706196
-0.3594299933193816,-0.49579869089651013
-0.34802492557725195,-0.49798592802773256
-0.2776279991889651,-0.4960371159368068
-0.28056141822613984,-0.5001252948407101
-0.2929557448408427,-0.4828630260728763
0.3894661772875401,-0.48728677858026415
-0.37971125451590015,-0.48191374899996053
-0.3290403237848343,-0.5027651277784477
-0.05398476092584776,-0.4859573462160437
-0.4379390308744874,0.27847608833900817
-0.4343091763981293,0.2611508380960025
-0.3448219650945632,-0.49627780489749973
-0.28738806322556937,-0.4904450899329088
-0.43495978969173754,0.2743870933966236
-0.21779709260140595,-0.5028158346401653
-0.35254407847130087,-0.493092508567764
-0.36295573427702704,-0.4826004867695767
0.4922100893739762,-0.47717911219492765
-0.3113718212501596,-0.5028258995631213
-0.2534388225617394,-0.49401590097425696
-0.2710593725480083,-0.4927687114417448
-0.04806736569589952,-0.49007140996165033
0.27212736855944764,-0.47145249342017226
-0.4342691384602478,1.3983346888243189
-0.3353825184299013,-0.49047765423274736
-0.36907072182229206,-0.4855576051980705
-0.3473219865693832,-0.4899819191383132
-0.2934443344877967,-0.4911485818315491
-0.3480748186586735,-0.48450367833101643
-0.37756216371832346,-0.49681628025788727
-0.35009353118070313,-0.48539891505430993
-0.3607545757234491,-0.49824988673774784
-0.37670552656229483,-0.5034367539788879
-0.37826410553664175,0.26902461649341197
-0.35536752375102565,-0.4871931537922119
-0.36936997885333667,-0.491579461332464
-0.38270728463467857,-0.49092868911954285
-0.2749399031681697,-0.48863757431449467
-0.41469626355793787,0.2583890446279974
-0.16071630421425417,-0.4795620012213307
-0.3487609075459343,-0.48058300630834855
-0.43753169004720305,0.2606479972087321
-0.19726075491561476,-0.49039734987643285
0.5715125946455204,-0.4861307467909162
-0.33739758283013216,-0.502069922714259
-0.3724476084868215,-0.49950745713055367
-0.3674666718800139,-0.48153693482324444
-0.30426966130755395,-0.4990402391726692
-0.3586755533634721,-0.503897975843339
-0.4357120464748784,0.2773252555221254
-0.18324738210126593,-0.4841441172321839
-0.23333712904957293,-0.4964302863420923
-0.37518950349465047,-0.4864535826110353
-0.34369640145352637,-0.5032809660275392
-0.2656812304712225,-0.4833329228833434
-0.3395241469456543,-0.48312651363863546
-0.12470942918250986,-0.4807758180301753
3.6508331443075517,-0.4232291233599175
-0.4318969919823303,0.26716187215627923
-0.43284772662836707,0.2565145364458247
-0.3669544955768467,-0.5026690065786918
-0.3634545991895486,-0.4807825178609949
-0.38151573228556335,-0.4927759321790051
-0.34549185125328497,-0.4841365425853098
-0.37042630791579756,-0.5051587190256577
-0.20581493456383118,-0.5048651580987316
-0.2628822772448716,-0.4870163984568213
0.5364369435183807,-0.4734711966960053
-0.05835668427981323,-0.5009502045364862
1.0428085834059295,-0.46123208075077926
-0.36146696109399146,-0.49833477878106763
-0.35661199402806487,-0.4979680021350838
-0.3405448894572325,-0.48689369547754724
-0.3024972140745148,-0.48299852024283174
-0.3765807081792214,-0.507937238393517
-0.4265865737698695,0.27519732505157124
-0.4211505310659925,0.2657245068246797
-0.36822929256795844,0.2685153801219609
-0.3037037116932021,-0.4946319452209751
0.1932245801516895,-0.4734746354370106
-0.3162737564447793,-0.49957758073431824
-0.3360005477947124,0.26838060175965806
-0.12722736191207096,-0.4963856008188489
-0.3027824969502261,-0.48709197838653917
-0.4382851519125857,2.1732628937252603
-0.47313242739142297,2.1725253737899894
-0.40170646158837126,0.27237603433862906
-0.4768970373530014,2.171632026021657
-0.36150331403334895,0.27315464159322134
-0.5916233698944509,10.640813494816413
-0.4257036337396495,0.2715793747158306
-0.5918021619589271,10.640708751464702
-0.4017769949662045,0.27177978580591516
-0.41082094835692623,0.27140387377353264
-0.47624457257067254,2.1709587442296474
-0.34926931153612384,-0.483935357518534
-0.36445951762573325,-0.4971839424905207
-0.34844231870121656,-0.47526114295195226
-0.4187664115390482,0.2849279799820579
-0.32991526162985013,-0.48314051924286666
-0.3424036862621577,-0.47448738879695523
0.253847531598106,-0.4733674259228818
-0.3500321003160339,-0.47798965244305
-0.3599946633079369,-0.4767404562212799
-0.34988506158336746,-0.47328655465553554
-0.3456328759309738,-0.47988449030981717
-0.34349818102713575,-0.4856148250723005
-0.3104386435883066,-0.48286180666482786
-0.42452253432002485,0.2629086310388938
-0.36378969164642255,-0.47698009816769
-0.3432221587021277,-0.4972082913278035
-0.418166734273085,0.26706054351297637
-0.3335672076010445,-0.4746051662896258
-0.3536543422040661,-0.4961583787406661
-0.34624879948878473,-0.4878195799346574
0.45433949978970456,-0.47304102763556594
-0.3652969642717389,-0.4849831308745093
0.5777733229205655,-0.4620023730611418
-0.16235915326343944,-0.4799672472146923
-0.107698980036387,-0.49237645702693106
-0.13738567474345076,-0.47484945061233813
-0.35930054581560433,-0.4904511271970675
-0.3306643801114646,-0.476752976358461
-0.267970243238954,-0.48596584525520703
-0.3447609792575139,-0.47413078849654183
-0.4270702973751307,0.28284153699154624
-0.3376274625917036,-0.4910832379567847
-0.33818196037414644,-0.4762537379989042
-0.4040792864720437,0.28351937652747733
-0.1402255024121305,-0.47570900423727647
0.7982537661707994,-0.46928910182508665
182.9537374342289,3.993267615396843
0.3581412518487154,-0.47891629408240916
0.0551994395174623,-0.486589006169145
1.2804020393252746,-0.45797185474667923
-0.28272110445175014,0.27162093925076564
1.133729322171095,-0.4582395529165514
2.0312761331014655,-0.4451755635501021
-0.36578939063783783,-0.4809465954930724
-0.37496980016603254,0.2798323980134634
-0.33868250047923226,-0.4981127272577143
-0.33115101982175876,-0.48291682657838114
-0.2972568574337096,-0.48025319274101325
-0.35893576392401605,-0.5042192478333559
-0.35718879487762717,-0.4858420082884627
-0.25105244593012926,-0.4945298346123359
-0.3070163785936256,-0.48839808695368875
-0.40182837609417477,0.27052097964849753
-0.350798401654824,-0.48165355935927706
-0.30701310785482916,-0.4925860565983925
-0.06361039012248138,-0.4801431630367018
-0.2716008414198314,-0.4888849128446073
-0.30100535954158886,-0.4851327407388903
-0.3699633576306386,0.25579735271976456
-0.3015560563239869,-0.49389599124177647
-0.23508962681349888,-0.4893453833093212
-0.35657885014041796,-0.4845892572590025
0.5021674529009394,-0.4923033379380233
-0.3509962977281835,-0.5022072490244822
-0.369912765762291,-0.5001645884545042
-0.3682137834451638,-0.5000751400781402
-0.10882832163570363,-0.49846978914718687
-0.4283075607346416,0.2625241750450441
-0.2831115768587316,0.2774662174411225
-0.28948753850264186,-0.47975440315533935
0.48256213495861344,-0.47331398661621593
-0.2501160466056758,-0.49418841407814257
-0.3687894423089175,-0.4828750392261805
-0.02256465347886691,-0.47912342984051615
-0.2116418413229574,-0.48551766108794714
-0.12483760898920825,-0.48569293647828377
-0.3406551402869791,-0.493544304786153
10.58803862748801,-0.25699150415857497
-0.16019360411186018,-0.49233398893222036
-0.42835551761118434,0.2577770413508585
-0.4240381483988692,0.26987325921235683
-0.3716123913886959,-0.4914700832609498
-0.3704581338670225,0.26920937358780545
-0.4879020289822785,2.167243854572485
0.9550698324735692,-0.4696805319586076
-0.6039425719435931,10.63644566810695
-0.2751958491938893,-0.4925928975796382
-0.48137977210452615,2.1669013196132756
-0.48144885080548677,2.166865886193043
-0.37288725494071523,-0.4942415149033936
-0.6034996298197474,10.635924341706355
-0.4191461183518958,1.4056662414312422
-0.4841973528718866,2.166186832252841
-0.256238096150622,-0.49236140391259786
-0.140975432795503,-0.4898675289940049
0.04202590965584908,0.27303467683006766
-0.33891457573382805,-0.49495752758139994
0.6025187224979204,-0.4706545056068711
0.09300054257578226,-0.48380335763704974
-0.006535650123736722,-0.48840745359775567
0.0990899750711703,-0.4886368439626027
-0.5290810025948565,6.564297720517325
-0.3458429990561269,-0.4796373111292331
-0.3740860652543528,-0.4814525412877474
-0.37541959294583205,-0.487451897287137
-0.486722665811294,2.17957425147404
1.019225259999238,-0.46222607496507584
-0.3407022280234923,-0.48035475520510346
-0.3208874645518908,-0.48875179272137115
-0.30263442262441514,-0.5058662561844655
0.7428242389072517,-0.47875232933259537
-0.27593551503856417,-0.4832222918138536
-0.34068982668020487,-0.4822949617064013
-0.3349643137643672,-0.49646892559068795
-0.6022667587408508,10.627438175516984
-0.3654130399156826,-0.5028600789956601
-0.3464038270942587,-0.5031241542645758
-0.4275135730089301,0.25725541569333005
-0.03396420018676982,-0.48307496472605327
-0.21091411198235735,-0.498894965123083
-0.4062047792470227,0.274251182923599
-0.4025674107394903,0.2667739913211844
-0.3958288192418392,0.2667269240248532
-0.34286432990896026,-0.4943538778458145
-0.3363724813405439,-0.48083173296779763
-0.37438941177374835,-0.48278839966176373
2.6858900592879027,-0.42186586659553027
-0.36498566993617104,-0.48889917647660946
-0.05016845032050336,-0.4902784866142542
0.05361303716461091,-0.49785601849095895
-0.2748522910821905,-0.4902584021170752
-0.31117999965520354,-0.49464282168563356
-0.3887253496061872,0.2641635184226349
0.057690681218989695,-0.49460761333114067
-0.25193039183478666,-0.5019492329284847
-0.08718934912598168,-0.5015424280756037
-0.2516476669334925,-0.49868374618460937
-0.20676927926913116,-0.48878759785134945
-0.28968713120805184,-0.49337474307769397
-0.42659071988692754,0.25580201752369836
-0.42628201442117997,0.25982288281266763
0.10903002907463918,-0.4886772095024713
0.04515208836633775,-0.4910140711639913
0.21854952168417466,-0.49382634244552964
-0.3350423090662674,-0.4893039740359449
-0.29730854005531454,-0.5067117352405895
1.1699306385988766,-0.4599585548908519
0.7762575546389642,-0.4677019755010546
-0.07827400413953936,-0.478370675275877
0.5751179134151514,-0.4833156270558382
-0.1742895334373567,-0.49483909604625065
-0.34377313742530513,0.2686227707488202
2.8154479276533957,-0.4493639321663581
0.09567585079639065,-0.474401529227811
-0.2888118189833002,-0.4969128837573773
-0.3804899529656745,-0.4854986425707053
-0.13217478875253622,-0.4934507673653541
-0.27669312728188056,-0.49600201720161163
-0.3503465997401839,-0.4897918707436269
-0.3424153131815761,-0.4834611800611575
-0.4210249995471552,0.2615169931255292
-0.2431584560126337,-0.4865225095648842
-0.4321833741858719,0.2645615332978883
-0.3249153556924123,-0.48982261420763745
-0.3749054228729172,-0.4997213229619304
-0.24905948088817884,-0.47954362850137755
-0.42031933149428885,0.27285937329370635
-0.3679646914653882,0.2717918348173482
-0.3583202792881602,-0.49126454249772566
-0.3494729386246671,-0.48884127353901213
-0.3504745133337017,-0.4899527280125129
-0.2768992353656078,-0.5017501398156581
-0.3562929787999335,-0.4852471934256072
-0.3665066473032338,-0.49282388304464814
-0.4230532636327105,0.2801487926243749
-0.37569823105461875,-0.48940556903010035
0.09719374785770092,-0.4750487136829931
-0.194884114262248,-0.49020739208947167
-0.48217948500604424,2.172082015588139
-0.43038506083212275,0.2711289316906981
-0.4332123144581945,0.2602830421963225
-0.2923024692029276,-0.4937549484486521
-0.27561796588511495,-0.49367638143029463
-0.3739498194339938,-0.49781886124896796
-0.3507132285298097,-0.492901678740761
-0.43361329830202233,0.2738185819481734
-0.3601000278196876,-0.4903884218915451
0.08592585539858383,-0.4723760464445746
-0.4296580531029457,0.27894604465643075
-0.35870320444195464,-0.4971022880096536
-0.42763314486789267,0.26850561302130277
-0.4276040490617932,0.2621623394538501
-0.3156772385987618,-0.4982463840454705
-0.3579746407248391,-0.48473010479557177
-0.3741324128034059,-0.4929586558319384
-0.33697858369552197,-0.4820839381021728
0.6079140498033349,-0.4790869867479048
-0.36429641662068835,-0.4943529674902254
-0.37271346414482026,-0.49026526945485965
-0.17111157413974068,-0.4844598418188943
-0.25108064978246325,-0.4774216952382912
0.953954106730688,-0.4805110220686558
-0.4110903248262789,0.27139468804656797
-0.24300698572071405,-0.497622489521717
-0.36630729302210774,-0.4960071477198419
-0.24662991470832857,-0.4877898299657443
-0.4189716730053545,0.2700903924992713
8.615745709423608,-0.33320640247670597
-0.19870175377632102,-0.501847520235625
0.1395380836987746,-0.482929195434989
-0.16327617009109682,-0.4846445999778625
0.450915312989055,-0.47313901780817186
0.07210177007768336,-0.483504051653133
0.5013854584709678,-0.47295699400561186
-0.32637868368864276,-0.4922646957403834
0.2590811188586611,-0.4879261473767464
-0.32270453488365747,-0.4831062182117646
-0.3247258749199379,-0.49784719963632784
-0.3067852475979648,-0.5005183190029235
-0.37214821978636214,-0.4917651567135432
-0.37612838507529617,-0.4794677331004396
-0.3319078764872328,-0.496121989547779
-0.3408987192422982,-0.4950377546451021
-0.343175190208551,-0.48918228185304796
-0.2781071428992113,-0.4907933052348244
-0.2490633807735117,-0.4781089528306864
-0.34677521067268574,-0.47995489806886427
-0.43450998680461966,0.27946002807791803
-0.48204687306947797,2.180117033280817
-0.43035338723636796,0.27876691372691886
-0.4330669588144597,0.2781375178718043
-0.36634808285715037,-0.48322542256427065
-0.48659837252269994,2.1772820986258608
-0.3587547370134521,-0.4843996638163368
-0.40847999999792445,0.2761703934282323
-0.48338302948494355,2.175197213557187
-0.4871630012493371,2.1748844116938164
-0.6010683799050259,10.642343717844879
-0.37519547150438115,-0.4879931983528919
-0.37571460386114713,-0.4889913760291795
-0.4280305556946826,0.2712507998864893
-0.43204188424550505,0.2708855388043255
-0.3337562267628013,-0.4895437295847559
-0.4272877374212048,0.27070386887391273
-0.60106005898094,10.63951087355707
-0.6014150432568494,10.639157748294311
-0.6017357761869919,10.63907226300098
-0.5433766708161558,6.239918365583108
-0.35788193609904634,-0.4936767344616513
-0.4836573559448303,2.1800728429861205
-0.14368040213242356,-0.48712437218841836
-0.1398512113156728,-0.4752389038476712
-0.371434125650659,-0.4895710506385449
-0.3684728908905788,-0.4897944445515843
-0.31200603527881693,-0.49340606893934524
-0.267566469392761,-0.49563491240409285
-0.36044581235282047,-0.47879000018039547
-0.3509941040565603,-0.4824585261395863
-0.35360541661202705,-0.4945393741612746
-0.28986292471865754,-0.4818692431667989
-0.3696384581635366,-0.4922783014072471
-0.35812299210823606,-0.4936303664189712
-0.43234136346608837,0.2563159517373591
-0.30965230043996367,-0.49159887337463887
-0.3639971278342411,-0.4798411790810809
0.7705906825961735,-0.4698786281670049
-0.337518936599208,-0.48810812710371587
-0.4221605877614003,0.27619678855483987
-0.2918409495063792,-0.49896434066775025
-0.27192293242493204,-0.4786064595552217
-0.36347949739994534,-0.48350435077119785
-0.43063639892247857,0.26622374603771787
-0.3108919306281135,-0.486086583865911
-0.3708857442170576,-0.5042183131556219
-0.32927963690030654,-0.4921008307011506
-0.33058476943518017,-0.47831720059251537
-0.33251155053578146,-0.4960572207166187
-0.36247788026883415,-0.48197536275471875
-0.4303611137975702,0.2686280868930491
0.45811416076103423,-0.4613455635709904
-0.35481389810888797,-0.49679413445781334
0.276523176148807,-0.4863527123282157
-0.3121830849907112,-0.4997248483028808
0.7142155219936056,-0.4805222383140014
0.12272800207938254,-0.49772596777386596
-0.3074048178531245,-0.48784142956454973
-0.35121110792130694,-0.47856516229892954
3.172971778674238,-0.3965283950612583
-0.23769928032347074,-0.4827298215819548
0.5262768567457943,-0.4686410610941222
0.10048320026391377,-0.48060798665319476
-0.29811750551684774,0.2635380347196866
-0.18350687964918413,-0.49824870031773616
0.29335855836679514,-0.49124555863550234
-0.3667872444449526,-0.48609700875248885
-0.2660703203569967,-0.49167305159487357
0.7372506924346325,-0.4593324327476912
0.1060186311011777,-0.4771897908086074
0.035888294703655316,-0.47909338711604704
-0.30939099967318456,-0.4953063944615003
-0.35676503183608643,-0.48546318290320495
-0.3752641115762093,-0.4928780126066552
-0.3332036178427799,-0.5024773111329078
-0.3734050082453934,-0.4887205027662547
-0.24469707665204285,-0.49292672991746633
-0.37323530426159235,-0.5044651198253863
-0.34821389393279806,-0.49913460949812577
-0.23916297554327062,-0.4866667044741715
0.979310297673653,-0.4569970990166435
0.7488054724529802,-0.4696919722503103
0.5278524936793046,-0.46714401601636746
-0.25112590551152875,-0.501949389823861
0.18854819685880758,-0.47753859819885125
-0.2876301763899037,-0.4967011530827147
-0.4227351040739904,0.2803729358687697
-0.024993211837112995,-0.48704433184080903
-0.25194839924820517,-0.4833368450139428
-0.33199531347704386,-0.4872272103868911
-0.3746222374694448,-0.4958137638697599
-0.4297310812043108,0.2754762414841885
-0.35649980551186294,-0.4831671065348867
-0.36868646426199037,-0.4903289462208606
-0.4237421321129713,0.2804406094082098
-0.30678393490259626,-0.4925153292908806
-0.32518736612652865,-0.49494377739138407
1.1949366442895277,-0.46377643236967486
-0.02276581759026689,-0.48789595991029233
-0.3079341161418185,-0.5018035387567636
-0.32521981074711864,-0.4996529371584426
-0.36768876817422713,-0.50254681008987
-0.34733965657769844,-0.4852922956092105
-0.15347373892637087,-0.4730392855826083
-0.31401537152341447,-0.49378935056134554
-0.3329589791821731,-0.4976057108337705
-0.07653721664732946,-0.48644668381099904
0.6919670652802928,-0.4691917708999578
-0.2846449735314576,-0.49271484406888133
-0.35588821858687775,-0.4945498321215854
-0.327397106438293,-0.503263174710118
-0.36511069940047614,-0.477622109886045
-0.29713093621908254,-0.4945985914956318
1.0039019084094296,-0.45485318777531114
-0.34103944515413526,-0.4970342293294522
-0.33677329532872036,-0.5016636647426349
-0.349444933501185,-0.47737236723803406
-0.3180315897270412,-0.4880395401351657
-0.4238367362394973,0.2644250062388606
-0.15256101646707088,-0.494017570339671
0.6592199642947201,-0.47884272463023964
-0.115490498904454,-0.4900782763612096
0.98209837591517,-0.4748061303705964
0.10083814956241696,-0.4932910628954446
-0.28897911711070856,-0.4929051747946468
-0.3685735591830352,-0.483810798637204
-0.29856524140119023,-0.49176786192652433
0.756196171871057,-0.48159285993719847
-0.3725412028250905,-0.4879547152672821
-0.34692868376855956,-0.4887449979162839
-0.24658340977773163,-0.4908501022073901
-0.3690158264345357,-0.48328499870842884
-0.4271556808534899,0.2663815535515661
-0.2911423122728608,-0.4810550575455082
0.5668391619874674,-0.47503338122180583
-0.1623426640348836,-0.4961554347337663
-0.3471490263206261,-0.5042100990456866
-0.3495743945115651,-0.4945792365149293
-0.338912153001343,-0.48762498363123946
-0.36062584580444085,-0.4970121946507093
-0.06970414883777137,-0.49258816434257774
-0.3089126047590639,-0.49835104184901086
-0.27320091866252394,-0.5006703451304014
0.13726280576314495,-0.4971105213312086
-0.26429309039729915,-0.4959951241009879
-0.3693636202544834,-0.47883970933793873
-0.36766660412013175,-0.5047730427560856
-0.30776771376108125,-0.4821508486116357
-0.3482574890662846,-0.4826238110736483
0.27253092724617894,-0.4786659900076019
-0.35356794017488796,-0.4886908128090374
0.48179703986324557,-0.4792942702944066
-0.35627759901509043,-0.4845353410882933
0.1944397690255933,-0.4766419965189142
-0.36806495017831986,-0.4929497278062822
-0.37093177499642044,-0.4938951426753909
-0.3018831673120964,-0.4949120923120201
-0.3611077267567536,-0.49175200779289857
-0.37455570632614776,-0.4963597003693186
-0.20805248918246125,-0.48773394067522574
-0.25046280174948626,-0.4949819418027349
-0.20913042596957543,-0.4985485148932757
-0.26637541556660066,-0.4829020633927356
3.5509835731147907,-0.41860939081928994
-0.19946407318350284,-0.4844202539978998
6.094085159624294,-0.3563371359999381
-0.23672652961004115,-0.48298724326012926
-0.12100833382347573,-0.4817675853851287
2.9767183022593278,-0.4380316612788777
-0.12601621100526977,-0.4954498158736346
1.111046656036199,-0.4596032259354088
-0.3372027258895457,-0.4933293227494334
-0.03553076431283335,-0.4900571132794437
-0.29116374380943166,-0.4972260421782254
0.13160106660548948,-0.48352916838939686
-0.37782012708187745,0.2851891025814001
-0.2553285568052418,-0.47979007111916017
-0.2889248695918407,0.2685344560715049
-0.3528085421690251,-0.47945911225202853
-0.33740916568796,-0.4829474941617256
-0.30326698294748633,-0.49851207711233264
-0.23525155155878466,-0.4765115707485431
-0.341596590289957,-0.49510877847733087
-0.04056844110249274,-0.47874573122860226
-0.1401148718616045,-0.49836408708335866
0.11883370184079077,-0.47212762180482415
0.7877806648111315,-0.4748352053342608
0.10558938455558489,-0.4929703971316042
-0.2709363601344307,-0.4979453802320811
-0.3492309436702108,-0.4969165022374337
-0.33642893831964593,-0.4783718961314315
0.3438509113990587,-0.4738721499168508
-0.20905100709498367,-0.4852958713277694
-0.35699406330503297,-0.4819801526118677
1.3750217277923842,-0.4673829048367302
1.898567093678916,-0.4494130153125268
6.879875768996047,-0.3540909273982386
3.987672100209695,-0.40911417881082074
1.698195317705624,-0.45401897098886396
-0.3789702959980086,0.2852790677881565
2.4793625298347695,-0.42187613807960855
-0.22663853961202116,-0.48831913904592733
-0.24802263129259883,-0.4818609160815373
-0.21468536392440557,-0.4923938338709058
-0.3682451712789358,-0.48265623898451626
-0.16647577788091641,-0.48202462776325933
-0.36872566130409795,-0.47967560890222216
0.8999589997518027,-0.472811710300615
-0.3474545430037436,-0.4854818184012847
0.048304442342497755,-0.477006896430142
-0.2627755118311011,-0.48109993228533615
-0.37124641047727863,-0.4989339519295702
0.18275399111450064,-0.4721511684989158
-0.34422458197713657,-0.48202794187639764
0.0216815019699704,-0.47258695669661926
-0.36007730267955573,-0.498749301681673
-0.26888783595624727,-0.4896187399990983
-0.27565867825129486,-0.5020526516528524
-0.33897136752494955,-0.4924723797425001
0.0314206796380868,-0.49646944466953813
-0.39187896457285787,0.26015141816384185
-0.3995886912232283,0.2692982092963867
-0.22985342024013786,-0.4723036686727588
-0.27582464139574,-0.492513807065713
-0.23769693772425568,-0.4759761051502835
0.05381142650859532,-0.4738441899954199
-0.3826956170130802,0.2751450943655953
-0.21263586370342263,-0.47511841773523555
-0.36580605908955544,-0.4968767624117948
-0.4207154172853603,0.28188804528822337
-0.2355383603814713,-0.49073340120738834
0.5922819094841898,-0.46426900501431984
-0.05102167092305785,-0.48835307035334974
-0.33351495661785385,-0.4981607373612619
-0.42138938857652575,0.2598564373122338
-0.40087136923223254,0.2870924453674631
0.056356411498756885,-0.49302926388915524
-0.4015952892318497,0.2869465568497446
-0.10019501275434621,-0.49281973474118795
-0.17176355949110086,-0.49206189830819114
-0.38536250696484387,0.27229059349959406
0.1961499036297461,-0.4695010608927995
-0.4168486038171536,0.27419472221224933
-0.30379043665087707,-0.4923579412350106
8.260577745314881,-0.3103980617392345
-0.2804676973134043,-0.5001510576645276
-0.2639277748682559,-0.48239982445528085
-0.16113423735996216,-0.4883277119592589
-0.29708990472610114,-0.4864860991289507
5.834801512940599,-0.35975336887989845
5.685356923856647,-0.36177051525078413
4.38688187110955,-0.40304308557260443
0.16679227316052855,-0.476462935744497
0.8498018757201274,-0.46061622611565733
5.642903266928561,-0.3667320124142036
-0.2627468163896378,-0.4915059740499153
-0.24807236138379637,-0.4947536846661896
0.01071054930709994,-0.4957054178511625
-0.3300372725633397,-0.4837429807960702
1.000519972182182,-0.4513940045920702
-0.10788378676515699,-0.4842511731266349
1.6491800763375692,-0.4538115838796881
0.27846404753038767,-0.48284153262365687
-0.30096662639034494,-0.48555740258758145
-0.3635623659784526,-0.49261657804237596
-0.29511567571699326,0.2853042007719981
0.023743893338126123,-0.46800928194571334
0.18297884850293153,-0.4702377176939021
2.6558695478391483,-0.42183002755552196
-0.14746282741048594,-0.47875416949353705
1.2539451218516486,-0.45679238924428966
0.8172445997399955,-0.4742711715539579
0.18590515645937433,-0.4713273665514834
-0.33151006217288714,-0.4890226450191378
0.17846459256244157,-0.47780599193337436
0.2799688493692057,-0.47820648413013267
-0.3347206451472431,-0.4923656370630186
-0.28587267564084895,-0.47939058619432273
-0.18894118201184434,-0.48001904997628836
1.505867422999427,-0.4626235204862881
0.4512949570815506,-0.47673403984257745
-0.26802123903418346,-0.4866084424110882
-0.15449499533204844,-0.4907160827537299
-0.1911128038166035,-0.4890771231789111
0.11286435456591393,-0.47441038356656606
1.1154101886513945,-0.46268007550965323
0.07779670057013499,-0.482297194748406
2.053031301560747,-0.4540523494649963
-0.34820961229474034,-0.48613268274282767
-0.3506473417301096,-0.48004844849461326
-0.3129853254307466,-0.48987756857810516
-0.362422985540071,-0.4998795065531158
-0.33799619735332914,-0.4997250402538617
-0.36278742823899846,-0.49199737798001153
1.6204684571639876,-0.44301870840718455
-0.289168285110327,-0.4893394063068271
-0.3561073190628759,-0.4824800957690908
-0.2741167306008864,-0.4974232354434278
-0.32898535805677187,-0.4949882187860081
-0.3554638313893338,-0.49942083951997446
-0.11299605907670505,-0.47726494225665916
-0.3351846668343683,-0.4826028728282035
-0.28417097980433287,-0.48626434863264345
-0.3783775509688179,-0.49718200358097514
-0.22925389567458626,-0.4849339439751576
-0.34403364055396224,-0.49841237522556675
-0.35770407267408244,-0.5026247890893282
-0.34590528176519547,-0.4819354647344863
-0.013827054370143355,-0.4944637571481258
-0.08277827376239266,-0.4706678216919436
-0.20094524530304966,-0.47818908225816387
-0.3537122960370248,-0.4824697753117017
-0.36030122483863164,-0.4893223479725718
-0.4070694010134752,0.2749364452442885
-0.017830623155020663,-0.4891557263639858
-0.41952300640499945,0.27334435882035246
-0.42354169806347114,0.2614056130053921
-0.3575258612123281,-0.47507966926916995
0.28908035500973267,-0.47598819446387697
0.16771726977408685,-0.4880015114851086
3.0079681901195956,-0.43100177566960085
-0.1792482433192207,-0.48445701540136443
-0.2282807035700937,-0.4887845965143268
-0.36278157231000124,-0.4753625688206141
0.7195713713335448,-0.47152971351253525
-0.3284893272161485,-0.4908395063025849
0.01717330771120673,-0.4872083041421804
-0.1528209630034193,-0.48695553861135427
-0.24468812304748133,-0.49426064242537776
-0.3510060013455967,-0.4967315557755457
-0.23669258303511204,-0.4946209793440832
-0.25269826994630074,0.285405503395612
-0.3310368216141403,-0.4804793733584877
-0.3524443678543809,-0.4813588864503801
0.0589397425316413,-0.49095884738357454
-0.21573885340437757,-0.49563817048154407
-0.37831090368120396,-0.49119323706453694
-0.3740755482185941,-0.4884203876379524
-0.28926999047863117,-0.5003635719484193
-0.3601978707387073,-0.49572698711599605
-0.37988606259833213,-0.4983774488806468
-0.2557748849180807,-0.4896431853843949
0.0005748833671558309,-0.47707423931665
-0.3425404044926604,-0.48993383094738774
-0.3799695039215625,-0.48861626545102543
-0.3199389728010544,-0.48096504507188226
0.30377610353952617,-0.4886373385459954
-0.338991673056528,-0.48948908970388083
-0.32150679911804275,-0.49974346891586874
0.05953964282894149,-0.48447029573007455
-0.43829966514035573,0.26792567134452766
-0.37059028113730114,-0.4968657068776487
-0.3935599521166935,0.25882144973644483
-0.3360605542850708,-0.4902834930385266
-0.342994329114454,-0.4980810035266676
-0.38093090871237384,-0.5019279162596877
-0.3661219843264639,-0.49349677011140286
-0.38333207150593235,-0.5005925699581423
-0.3151431792698312,-0.5007337689967953
-0.3715686723906682,-0.5030641715818188
-0.3565291732129513,-0.4833807863978874
-0.32811535449604545,-0.48687085590094936
-0.36361360988375396,-0.4880459744223607
-0.3254782168585211,-0.4893925990514763
-0.26005312625426613,-0.4950610008673081
0.8416772603256724,-0.466411503297716
-0.09853962666622798,-0.48186044097850816
0.7127987776258888,-0.47200630045099146
0.4955978493212238,-0.47262387778255494
